AF3_delta,AF4_delta,F3_delta,F4_delta,F7_delta,F8_delta,FC5_delta,FC6_delta,T7_delta,T8_delta,P7_delta,P8_delta,O1_delta,O2_delta,AF3_theta,AF4_theta,F3_theta,F4_theta,F7_theta,F8_theta,FC5_theta,FC6_theta,T7_theta,T8_theta,P7_theta,P8_theta,O1_theta,O2_theta,AF3_alpha,AF4_alpha,F3_alpha,F4_alpha,F7_alpha,F8_alpha,FC5_alpha,FC6_alpha,T7_alpha,T8_alpha,P7_alpha,P8_alpha,O1_alpha,O2_alpha,AF3_beta,AF4_beta,F3_beta,F4_beta,F7_beta,F8_beta,FC5_beta,FC6_beta,T7_beta,T8_beta,P7_beta,P8_beta,O1_beta,O2_beta,AF3_gamma,AF4_gamma,F3_gamma,F4_gamma,F7_gamma,F8_gamma,FC5_gamma,FC6_gamma,T7_gamma,T8_gamma,P7_gamma,P8_gamma,O1_gamma,O2_gamma
0.3313042677574296,-0.06611258559989425,0.24184809882760983,-0.5748564356764345,0.21803327613021,-0.5254734611068992,-0.21663284182133555,-0.4123075599262582,0.5429413096325251,0.16721103087802516,3.2318533861776673,2.133411151491676,0.18379411741441593,-0.07071650533392194,0.6099665060655822,-0.9541855318708348,0.9151050833541572,-0.9205917042036939,-0.4211677765560727,1.2687439884534102,0.30030436747022493,-0.6453620321706717,0.936739993583304,-0.6071268587233964,-0.1030347620700154,-0.5636859597645585,0.41489770913021146,0.31102849250284964,-0.6673544195379824,-0.10229229600273734,-0.9830417958685346,-0.676046861906946,-1.2645271763290118,1.0939063273787855,-0.9517205903147974,-0.5402639612336232,-1.5561778701675892,-0.5283743449705749,-0.29892147079224296,-0.45111320147901757,1.0966151242821764,-0.8041003942734645,-1.442800702154147,-1.0417949984949262,-0.23406181404817764,-0.8634995691031144,0.8031185416163078,-0.4777141092733568,-0.21167112008085476,-1.037354760269226,1.218293271639274,-1.2524516959909011,-0.5445494984898843,0.6095269280125448,-0.4273820713987722,0.6156473679197624,0.2599995297362369,-0.057483029439183146,-0.4610045181254841,-0.989615449715764,-0.2840212399019587,0.5418450731748776,0.3563183975392834,-0.8015277513152212,0.14803531976094128,-0.05578351030875969,0.1293825983939825,-0.3779554873141968,-0.3032891123172287,0.099751121731517
-0.8757578150394313,-1.5100738232372792,0.006419883696628201,-0.7442959500737782,-0.9699326355120271,-1.057811093942865,-0.21412552482320696,-0.5742199186067563,-1.1146677505365536,-0.06882189827232307,-0.8233191785836106,-0.47118660629987696,-1.89665740211225,-1.5085447788906647,-0.40237826604023985,-0.25373548864450396,-0.18362439660746285,-0.2079560525850959,-0.6129482930688323,-0.23279639588730372,0.20055355130728494,-0.09640099200479098,-1.0520061188908694,-0.47526827158060037,-1.0637400905906946,-0.3681981425127441,-1.0545172662907007,-0.4083706417644392,-0.3173461557814697,0.05263663285531136,-0.8269750122149505,-0.24511817414320858,0.3827326426704982,0.011187601036023842,0.16327143458606513,-0.28411323278357353,0.21455537654853116,-0.24849523148441077,0.047180087382444044,0.10929425923507437,-0.51862581864983,0.9811761436556828,-0.2000474897750547,-0.47618566893608216,-0.3296075437942824,-0.13329890683588114,0.9647641186746971,0.44953040685304985,0.7091333737734142,-0.3700013626814019,1.0543989510231828,-0.9926237687818548,-0.20939126394413946,-1.7977346730551471,0.10896251091478618,0.7073294230122579,-0.701027365884537,-0.6396947960280464,0.5465737719485975,0.15670629234483255,0.1843603329786957,-0.581161629146898,-0.05668110816282135,-0.05022196282286788,0.26451713273867716,2.8210746727958735,-0.2170577885735475,0.24231650208108974,-0.5677164601565533,0.11600674627164313
0.9117331688465776,-1.238290293412273,-0.4856471376625296,0.304980772096295,2.1861427408375778,-0.09009640676594292,1.3021173788659262,0.3576033981499818,1.060978265157798,0.1969257499035854,-0.937337705448828,-1.5360836854919284,-1.213205579340626,-1.6566427342322414,2.3753768748769426,-1.069642565526551,0.5399692307192582,0.6389769911719707,0.8365823919137303,2.0326494176247865,4.317567721585996,0.9122475350143455,0.8654686985739607,0.14195285588451842,-0.20540796194437896,1.1073109408801332,1.111061784762897,-0.5177435555218388,2.009684759239158,-0.2965627863804188,0.22713197987694406,0.7837565648805604,-0.25436500208081037,-1.1103398699164615,2.280605061192472,1.1705006578545258,0.16692378064312177,0.09909088535706394,0.4805379899032495,-0.5533788662464378,-1.2866644279958488,-1.4339075778420625,0.6075552898003098,-0.9878824392939644,-0.4336142474465274,1.0598962670842862,1.648241735846679,-0.7543328932886229,1.7381806107968243,1.2738491995222365,1.4674291703504156,0.09461483041488954,-0.5260927418092233,-0.8899063002538937,-1.1074745212467412,-1.2907449057520346,1.263571728946685,0.2668155067549884,1.2665512383202118,1.3717622733423995,1.3084795275318213,1.038579491278937,1.1189008309922217,2.1108874856297595,0.470275500857888,0.5850829501164923,1.9278193334369778,0.9319492603420569,1.4510534493235525,2.5444320466931476
0.00827537289530468,1.6201983959933683,0.3158749933830553,-0.538117633287885,-0.7897973135942754,-0.8998460387446211,-0.22202085543962116,-0.8817019773094883,-0.033341232487219714,-0.3212334066135254,0.32883109941919936,1.5032913782290445,-0.15766264171321462,-0.4411193832117344,-1.043053401607575,0.3367111235151647,-0.6603125388975368,-0.6002071056149147,-1.0419175943375285,-1.8099313434505861,-0.37423956402238995,-0.7672707353452906,0.9738447638048926,-0.68720912128404,0.654295784287439,-1.4184462418159993,-0.6240042739059253,-1.6779164945090022,-1.3834948602767294,-0.9465364181198971,0.04779082043931575,-1.006572102729416,-0.3569323267240106,-1.744053487901462,0.48280651884710923,-0.5710469538523477,0.8011244042454836,-0.26198274666714483,-0.06824948921390958,-1.0358099414214101,-0.5218385586003095,-1.1018012620609814,-0.2758700723411822,1.1719947766958825,-0.6417486745388139,0.025332497706319148,1.515677546590074,-0.5447427569910309,0.7157736518775637,-0.7277822859898865,1.384377530288994,0.40374484792526666,-0.22983931711049393,-0.0058622576542107785,-0.11987001273205253,-1.206731861105019,-0.7915070440641727,-1.5337067298629956,-0.14570974689371416,0.7339466221976056,0.6690915593109642,-1.077396427427753,-1.7084277176444742,0.6862757366722342,0.2620036733600238,-0.844656978175118,0.28999633386065304,1.9502017403132745,-1.1969213057845842,-0.07734071426908098
-0.4442368369832509,0.19537397633863332,-0.10710063465461628,-0.5270003150583201,-0.782996800237845,-0.5929747474362252,-0.17851697027637672,-0.671517834078368,-1.071594046090315,-0.5479116886518409,-0.745536260701541,-0.4149311559758503,0.022213840186159396,-0.446809110348981,-0.7932750105938018,-0.8088892852287625,-0.7985809347155882,-0.8939120408689193,-0.4111250912080181,-1.6534238515535968,-0.3480248405607547,-0.7957508778926908,-0.8314955944617153,-0.4098858830479713,-1.1981963838976781,-1.3843320908919965,-1.1637962542870148,-1.650755858973252,-0.9580579186651298,-1.347413758200449,-0.6672029957165072,-1.0506559987659716,0.20500410985556,-0.2816161875675553,-0.33419720703367933,-0.7027390649502085,1.0719908721949007,-0.08197109910295083,1.3522013699917654,0.31251925769535116,-0.20302328631048208,-0.23084879004816766,0.9529795229544026,0.2814132116223876,-0.7045516435293959,-0.8022835430877273,0.8517250376414429,0.05200773249943653,1.2206860644102278,-0.5775929770395584,0.5799489717985397,0.11298010790688985,1.2143915747237306,-0.028551496715897396,0.4732589038674356,2.3351263297895217,2.974163806593253,0.11105285321948281,2.6935815080304875,0.7428492995434381,2.032022832043464,1.2367913516213018,0.5423758637364512,0.6177224761971893,1.6094130139928748,-1.4421963694052213,1.622547398243248,-0.3585381624678593,-0.45544221829271775,-0.5128670891907768
-0.7951064159880633,-0.5242010288316294,-0.7130763234291332,-0.9290322113651113,-0.607948979118147,-0.15319265427170986,-0.3629521420178294,-0.6841647615241258,-0.35439482822422286,-0.37241571798367773,-1.478012667264393,-0.3845561942904603,0.3968866427819742,0.5237308865495485,-0.3800016690567508,-1.5023563815657608,-0.6281554575725995,-0.7829496994542028,0.34016176777757,-0.5137355514135853,0.6255388928476637,-0.5803507984715057,0.9496063759082173,-0.7076806334871216,-1.0731985902018584,-0.8490669714964355,1.363069667923063,0.06860755367393712,-0.8094513855252297,-0.34175013800091725,-1.1353628114987289,-0.9930935599705124,0.01419608224203286,1.6800735572868866,1.5552980547275101,-0.6948294445117494,-0.8692222958277763,-0.2539080161348442,-0.23076772051620875,1.4360546653664337,1.4137877285006102,1.498473281952097,-0.9021669536472269,1.8290752387866596,0.3670687875576759,-0.060293988144754895,-0.7679758308739533,0.24104205913761265,0.027876997164493066,-0.4451975274860833,0.8089649723842375,-1.0226053623364002,1.9567586612975538,-0.05750683044891785,0.38082765594577184,0.6355608753395727,0.8688041402217328,0.1659430232245873,-0.9654664105257345,-0.6239207719904766,0.003551116446166995,-0.20466796761261577,1.0869973463233162,-0.9286630878264771,0.4093699477078241,-0.8716049250394504,0.41767530088099597,-0.33125318793978187,0.08683837412607302,-0.612499716418834
0.2017745101912636,0.47104532180519604,-0.05212199522932166,1.218023431375536,0.03709999732217871,-0.33650845744659047,-0.2638795101513416,1.1965193238006075,-0.4291515410108217,-0.35644068032213033,0.43332379610024596,0.6307467309732826,1.0334990146268164,2.69614964275954,-0.41527801472878995,0.00234917249669531,-0.6861237839777075,-0.2814689622477619,-0.01667640813503704,0.9487347520236771,0.16513962434521862,-0.35525842522879203,-0.7218273709600685,-0.8781549085558659,-1.291183326151895,-0.3567093129155542,-0.5998971911335821,0.20310403423730572,-0.3493190218729064,-1.112169185427669,-0.5326836460397283,0.016135321148966854,1.536957930720091,0.05379294704798747,-0.16155382480245917,0.10740315037934424,1.0320447073060321,-0.6040770623264229,-0.49217078498716577,-1.7707456317666264,0.5051253646415663,1.0789793838118344,-0.23702144152846627,-1.2309632292280162,-0.7164507532583938,-0.6886446891250636,0.27517313240949753,-1.436111337282886,-0.7732587712348449,-0.26913625469901736,0.2162327471608952,-0.8826318853182412,-1.299745827548007,-0.4917623171171133,-0.94545918314562,1.0204664786814688,0.33351066269171276,-1.100945961130058,-0.1470336642465464,-0.9160817222991625,0.9202303956730792,0.4106984761728954,0.08495888581307752,0.9883043162911908,0.7655085993080718,-0.3079313441208546,0.015277259143264828,-0.41379766352411707,0.27904529871521394,-1.2074669732855732
0.4691697036234638,2.3543978084453685,-0.4456913718056349,2.6440990235198805,1.9604966621678384,0.07944371628173336,-0.31080380530206686,1.9303104658238537,0.28729242196623367,2.452125342997353,-0.3842172791169125,0.27854896863545237,0.8040365258278048,-0.12037441920417075,0.08392163192931965,2.38299296205828,-0.7067623021901097,0.3909472275682321,0.04438010388467512,-0.490295772709166,-0.18629125131718458,0.35627449321417576,0.23470320318362042,1.5434095121855838,0.5157294011795052,-0.3389114015750858,1.8216467158739877,-0.7529262266249346,0.4611048165305684,1.543366567352251,-0.15654989748994425,1.2828572907155338,0.9315023388980577,0.31463885666820623,1.281951680171265,0.6712631158890371,1.793912130274472,2.3803779881536546,1.7828817649345141,1.7003630859558976,0.7242297057685495,0.7582854561878879,1.492307781650302,-0.990620462585633,0.1432820046189803,-1.097274913129345,1.360680778268558,-0.8015662365325317,1.125409806723245,-0.5045758155873391,0.7228398620942865,-0.5460087979371782,-1.251387737078169,-1.011763809870321,-2.0431763171748614,-0.46438472649902524,-0.26414641869531463,0.08746010461531188,0.4569667442716568,-0.6471489318866206,-0.389972323424198,0.09829542832954961,0.33886815136032716,-0.25357913869709814,-0.4140199654286818,0.8704138498658455,-0.829422344550217,-0.94999884461407,-0.3039781760546771,-0.3195426880984943
0.7861224762220883,0.4151838373306817,-0.27430713117053335,1.3253144762359528,-0.2634305685551474,-1.1006889273566922,-0.20072929900064765,1.4106237216658648,-1.3088128510047592,1.1165813348111695,1.3571598573075072,-0.6053998093221972,-0.24583856820978658,-0.19376702735943255,-0.7945944651371731,1.631480920723273,-0.5981210659179241,1.0352243096478928,0.0969324549947377,0.8785157706707026,-0.1892465162407597,0.4656560837218849,-0.22822194803849957,-0.6593774743689768,-1.1312417741619472,-1.172290286484435,1.2744600633592957,-0.02889636457571207,0.20837628720535925,-0.5245858901056393,0.00947287663685198,-0.23635250927738083,0.08180536126425224,-0.5503990863022632,0.23359945730558518,-0.11281968293103296,0.18980171690308376,0.6855335705122382,-0.41406758027395024,0.5357165191452112,-0.5308984445140128,-0.5636265420449252,0.22800577346904488,0.597469984665705,-0.13531956510616816,0.7032464846088229,0.3388911758385737,-0.11045228386950094,-0.847038502898032,0.8154500251148676,-0.3376603170567191,-0.1393031660563761,-0.07254648912283881,0.9984666658386276,-0.3341665609314743,0.22678322609266574,0.5847215950079669,0.37239859731397496,-0.5174300629358234,0.4492139696681829,0.9042796984369256,-0.25144321370291683,1.613623781195994,1.1999072497187109,2.4492492098140435,0.2686849826293744,-0.01664139949212635,-0.7495991882116992,1.5564414113768634,-0.08560685047809184
-0.743586763345951,-0.10005340264254835,0.10822585959609013,-0.12712495609807853,-0.9764631445987902,-0.29765575580085113,-0.39703116850348597,-0.26931863357954466,-0.95426281766826,-1.4079934888432006,-0.8843138559907553,-0.7935597528975562,-0.16903308616338775,0.03290829870632044,-0.5744073975410277,1.451127149543653,-0.10014462424187831,-0.15021549748890578,-0.6371887503555861,-1.016864418705607,-0.3559565571950172,-0.36272463787712766,-0.3254062028768349,-0.1881582636358106,0.4560068495738625,-1.2342503230776591,-1.2153577770517907,-0.4683329968277801,-1.1227532144883343,0.8419208926872187,-0.9064138737700482,-0.2245612976451312,-0.1163723730703673,-0.8047712985737367,0.1306909621789449,-0.19401623436696863,0.06803975325562979,-0.18165729039712808,-0.7131279129371944,-1.2463989032234637,-0.8414524298516965,-1.026714275452377,-0.021936338840711406,0.36069388992870954,-0.3348058889804258,-0.31855036792734565,-0.38887845942734817,-1.8476867361802123,1.4374587626991422,-0.24619526621765955,-0.28582044880474117,0.6390770489182274,-1.7116401482939692,0.8236286115370799,-1.8590231112065083,-0.39839061794816344,1.380424982718035,-1.1891868780270207,-0.3617402148752875,-1.546054787342025,1.0104678672052474,-0.906596033265286,-0.4115339625572059,-0.791658655641967,0.6736945561333499,-0.32364062230537943,-1.0626811609060374,-1.551263990403581,-2.009672524135818,-1.3592459845712603
