AF3_delta,AF4_delta,F3_delta,F4_delta,F7_delta,F8_delta,FC5_delta,FC6_delta,T7_delta,T8_delta,P7_delta,P8_delta,O1_delta,O2_delta,AF3_theta,AF4_theta,F3_theta,F4_theta,F7_theta,F8_theta,FC5_theta,FC6_theta,T7_theta,T8_theta,P7_theta,P8_theta,O1_theta,O2_theta,AF3_alpha,AF4_alpha,F3_alpha,F4_alpha,F7_alpha,F8_alpha,FC5_alpha,FC6_alpha,T7_alpha,T8_alpha,P7_alpha,P8_alpha,O1_alpha,O2_alpha,AF3_beta,AF4_beta,F3_beta,F4_beta,F7_beta,F8_beta,FC5_beta,FC6_beta,T7_beta,T8_beta,P7_beta,P8_beta,O1_beta,O2_beta,AF3_gamma,AF4_gamma,F3_gamma,F4_gamma,F7_gamma,F8_gamma,FC5_gamma,FC6_gamma,T7_gamma,T8_gamma,P7_gamma,P8_gamma,O1_gamma,O2_gamma
-0.486775780407733,-0.6101130502495876,-0.763378630667251,-0.35347228307220624,-0.7857800090137246,-0.4932988468180492,-0.7374129639095865,-0.4196060713767562,0.16155592540081634,-0.6388171458882166,0.3079627013103395,-0.44520959918749586,-1.0169504392940205,0.3404297843248893,-0.24162326750585894,-0.38066568798834416,-0.27977525817644244,-0.31112710541711347,-0.1572909271100673,-0.47192232161711095,-0.16968038418228545,-0.2799704598661874,0.29696723119534874,-0.3569165053484899,-0.18210387222522603,-0.3390031743703062,-0.5948817292485981,-0.3284591859840014,-0.24877448331013205,-0.487076810224661,-1.0578941899603924,-0.4373088336917022,-0.4223525321474828,-0.5217082294147972,-1.4039124229940323,-0.29037448444831293,-1.150702603998609,-0.1917730943445458,-0.38979655353910614,-1.0376958200082829,0.20759660509886724,-0.2585311733818155,-0.22134408516130039,0.47397019819436825,-0.23887127948465997,-0.37585627272675975,-0.24589580633011573,1.6848715570064274,0.7473584624158417,-0.32586897652364816,1.1861803662861155,1.295672971904041,-0.14401016433227112,-0.08446697259713708,-0.23807759682357638,-0.2962604856452203,2.9204128645691143,3.401740486693642,-0.544826598461808,1.3608085951202422,-0.027134101731718163,3.1826703349754335,-0.35860693333813276,1.6477281177090821,-0.38599979932860745,3.0228234894769352,2.338274672946646,-0.0005120885533701572,1.4743466148876734,1.1469304321736926
-0.4244111543166539,-0.5306629957298892,-0.6856905160216169,-0.40361945987889325,-0.6140837618442402,-0.4800927889199805,-0.4696496984879353,-0.38858108748780723,1.2598295786230578,-0.6199334995949763,-0.5587898922198757,-0.6676489556024002,-1.0035919166114275,-0.5420363739657683,-0.20419906305077193,-0.24212606557340643,-0.2776054539384887,-0.10542967818436888,-0.33319233085997746,-0.2883643359779436,-0.19121642510850442,-0.16108724973615102,0.11339620745385624,-0.1995780690229033,-0.031217443595374775,-0.10174938363001602,-0.4126820995405993,-0.35787361751121444,-0.2316211673469598,-0.17682491309821444,-0.27434953909679305,0.07501657477179163,-0.4779368031126974,-0.002180585142324079,-0.7478098265900343,0.1562342313017005,-0.8533673209831455,0.14086144437543835,0.1459726630746666,-0.6449097404593778,1.3047193250337175,-0.6672312727618411,0.0473416925695695,0.5198611499650253,-0.09173325379142133,-0.231698041591611,-0.12829725562291,1.8393083286878127,0.6239453657476878,-0.2223498903781305,1.35429802540057,1.6411732497281077,0.16293929140946103,0.08717819604178599,-0.1841891170410844,0.18564353640324327,0.5609220948275638,1.8472676794135041,0.7353869489708161,-0.6347179132856897,-0.38874246401190493,1.9710330311402346,0.1026258462297175,1.0211722976049844,-0.6162530100810084,1.9596505078784572,0.5521686415365645,-0.03209099198825886,-0.0038330008951166453,0.44551497815249325
-0.6196169942533807,-0.37559334988382775,-0.4463170185154599,-0.3829940120186769,-0.43142728329655694,-0.5492039677861084,0.3846964725138163,-0.46084483844752056,0.6871320951320354,-0.7104432745326685,0.7066740743774959,-0.2860054843076565,-0.6626808485125937,-1.0104935248311506,-0.2626568397421827,-0.21294885453936382,-0.30922160790533326,-0.25297763023497755,-0.2711551446046096,-0.3388577857746358,-0.2384341992903467,-0.25425804424798176,0.03680644581830645,-0.3235965409609956,0.22482869177078738,-0.24488179895941162,-0.3913839239480529,-0.2508257095805124,-0.19313048399429486,0.31915109606137565,0.15971746183741306,0.30935726177719464,-0.10195730211281728,-0.14715420247571037,-0.39078710926615434,-0.5762376686206461,-0.5968660317303023,-0.4492707248988169,-0.8960860059927942,-0.32992207162771386,-0.7507314818159164,-0.7471450739197483,-0.030756891576682713,0.48460364510440923,-0.10358131886956018,-0.36973840617699766,-0.20269102379191958,1.428152842377812,-0.2689493793328701,0.06125129369517368,1.00816378338096,1.1845145579260339,-0.33112703504373864,-0.29033859636235465,-0.38872048585749025,-0.4230390562062092,2.497885869438168,1.518829297970518,0.6562568887450502,-0.7790891276762095,-1.1329711828225155,1.3340162588393327,0.3145176469928235,0.4737373574434869,-0.3943643074486767,1.060724151205763,0.2836662734700407,0.21449370048345823,-1.2708865878788649,-0.18048446270121882
0.00976768361427355,0.6782773418616854,-0.31669253457034785,-0.4447600248925556,-0.5619002273360064,2.944186819255987,-0.6772834526517109,0.42677689839731064,0.040799248761964245,2.459153129028324,0.20923054363403507,0.21847333320926146,-0.10003320084368095,-0.5904276750346333,-0.0494796151494277,0.3130888132597355,-0.24619970097528807,-0.14862826476994734,-0.05134556035729742,1.5785696049526536,-0.19527479182657276,-0.11168488551300489,-0.12578069383388216,0.7595805909943836,-0.28753598505825684,-0.1894965084259098,-0.4095497291869556,0.027978223313528137,-0.27724354097658854,-0.3336111893299618,-0.24984231570518078,-0.37030579263716173,-0.17516441326555657,-0.023108629595642204,-0.3395920705335651,-0.23601449793850282,0.4538668108693216,-0.1878015028100006,-0.2581808459507316,0.02965867930429385,-0.20220718275513164,-0.6229288950961294,-0.30403585964942575,-0.09599880855190843,-0.2743124301728031,-0.3837022205021348,-0.11839456258938438,0.1457149420644504,-0.22716899622127953,-0.041910684292414485,-0.07565117193793744,-0.11616474729636499,-0.5094830424311015,-0.2873213768962239,-0.6769269237884339,-0.8933193131402943,-0.4001415109077084,-0.015306622440727315,-0.9839365555745019,-0.7341251447313482,1.7028093550972434,0.21225857680074503,-0.30884409224310594,0.7377008361464326,-0.35732861272235594,-0.145022859598535,0.524948933512077,-0.11463211176781843,-1.1624861748303736,-1.8282091580332236
0.08868139682190396,-0.058455382963985406,-0.6072165204558707,0.1740421240555343,3.079943186199517,-0.30695109854858266,0.26928446210917056,0.3167134510773547,0.9743801944424909,-0.13978476279980784,-0.32593291120304657,-0.027041588740300465,0.45008863295280527,-0.10632968116777278,-0.2412499362262991,-0.10730174909899315,-0.07930095197868582,-0.13155778265466714,-0.21978067711190646,-0.2655460917929142,0.057155607435826934,-0.18978105597576073,-0.28720735168590267,-0.26156718652347216,-0.46446376729146255,-0.169932467724441,-0.4148915033691851,-0.28782574459331556,-0.21645061614439529,0.013838394667801368,0.9237874068495272,0.07521620004263203,0.2304192268766011,0.5723827271568046,2.575529451630534,-0.04884905506204386,2.7928039961081037,0.3287327603866227,0.4183680301023983,1.656762458471905,-0.00919068335661455,2.346972729320359,-0.3495744453678721,0.14575598812130283,-0.2609255358855489,-0.13904745383719078,-0.0038655119565335415,0.34196862214993623,-0.6171662557999413,-0.4147001993308822,0.06610284863301727,0.26422355704046957,-0.2855990566721413,-0.191427691518354,-0.02811312532001091,-0.4142555410457522,-0.509241189591802,-0.32143789637496406,0.5092151216613152,0.181965052287008,-0.1659971781680119,0.04206200390545837,-0.32046892850452247,0.8726539312826769,0.06021872458108085,0.03860243523943952,1.7823291204484297,-0.010014406280842197,0.1171503036549536,0.20432933704828932
-0.33726796509771184,-0.05906786478101538,-0.40366187317488356,-0.29651671214387393,-0.3803624877175087,-0.18946619253658187,-0.18678308096683724,0.6166726781336418,-0.5572102876477242,-0.3442671665288085,-0.22715196494019832,-0.5378572790900934,0.12038665504007479,-0.4842725463285357,-0.2813460654448809,-0.28143289453141596,-0.3349018010891692,-0.27566667353561414,-0.29030816662354797,-0.28139480242349957,-0.4107112662618138,-0.13985978492812415,-0.077657943581491,-0.2670438129616802,-0.16671430979683569,-0.29490792620337636,-0.5113000467731913,-0.055046732798464046,-0.1833336280404014,-0.22302021097139293,-0.41195213736080877,-0.11614621772081007,-0.1429582983190637,-0.8442570893424045,-0.7404482468255474,-0.7465557248120187,-0.6646704890585559,-0.8545415653881648,-0.15054518776295595,-0.11290338577147284,-1.1664936647650925,0.8856919438081419,-0.20150972764904934,-0.1525927032428718,-0.33628010106598105,-0.3070576872652059,-0.05196951660498231,0.2733863853168868,0.38448338815861227,-0.1357019169093088,1.038193376990667,0.19810367967756093,-0.15405016703371163,0.4041072275943499,-0.6223307096895996,0.007710125323697646,0.2612453967769871,-0.24599593671127937,0.20014882229977055,0.027060719280467962,0.4354559437771045,-0.19325153673797218,0.39561235430436825,0.43724131740897554,0.6742745101022739,-0.37831544534436107,-0.3165978733928154,0.40848493987323764,-0.023332688904316196,1.2009676270179188
0.8368642854542782,0.18316475797028192,0.6584082517412368,-0.11370022185582745,0.3736055621314289,0.035845185643868904,1.0311122806854796,0.5710114324494638,0.2512695456460388,0.40917815468787355,0.17243100091926133,0.7200082868583242,-0.3172175578153673,0.6184161118859948,-0.13015857878843282,-0.104000047289387,-0.21309528222868013,-0.18223691209155746,-0.11646426457786191,0.06374321740380114,-0.24112565594774577,-0.1756719557890757,-0.5767948222458908,-0.06469902514773213,-0.001534773647932144,-0.11407549346448259,-0.1590151682279726,-0.21280515333436706,-0.21804349297268466,-0.1364358977362234,0.025176587152261898,-0.323269032599833,-0.42756920167068335,0.24676327088762387,0.07555568279935482,-0.24028806020928709,-0.5353373528240288,-0.04093040492319055,-0.19924231330293143,-0.5524575511109938,-1.176008640366777,-1.2281416813194141,-0.1679201180427658,0.28080557804565803,-0.3571743526018812,-0.10013654849474889,-0.2887496223602727,0.40443708012671603,0.3988758336822024,-0.37025909001567864,0.7851856110179793,0.0434383557571837,-0.07697600345022983,-0.4405885697088901,-0.2182699340702683,-0.21319851041848364,-0.23276506370696057,-0.5107928302291777,0.22171565916155,-0.7028410223432203,-1.302805798453815,-0.38800779289646714,0.9885820353731724,-1.2655337265429218,0.8461181931923905,-0.4353202351981926,0.47909789335987335,0.811410701289472,1.1768476331884068,1.6711001802131027
-0.37394854428132906,0.45422818929956654,0.09090330067700467,0.7155309428345231,-0.40399923019000583,-0.2976801493959796,0.8647167172338511,-0.21709655631280006,-0.24881594859728656,-0.4102001731454631,-0.4902664891510274,-0.5709997053378995,-0.7350256650849827,0.017032649967485783,-0.2232736711868181,0.16402713128731614,0.05468478930035449,0.14163167626916887,-0.13588573847156452,0.025646737570653003,0.21035031070946944,-0.22678668653127462,-0.010521279889175072,-0.25955355046250544,-0.295202914594562,-0.23520396997628995,-0.5277120790738893,0.03341689454437803,-0.2404821650580768,-0.08234041481097237,-0.2741558111620909,-0.205963569516198,-0.24813025730371577,-0.4056617960194456,-0.442401044346272,-0.7519283888598349,-0.866571247735314,-0.5236937387572557,-0.9591672762124639,-0.6375053447004727,-1.4326107182796328,-1.1370863111172635,-0.17914044836094845,0.38784545540152293,-0.29526864804517894,0.35294250884681916,-0.02725377412231092,0.40643975460710574,0.6996716020488003,-0.3369656551955835,1.105126767943396,0.15480393843247167,-0.458740598151761,0.30279097185441084,-0.4347564744125991,1.317416400090344,0.16141882768434865,-0.08548381726675922,-0.17826881491617083,-0.30465499801643536,-0.9305697711539663,0.0626734169113384,1.0446325669683059,-1.0053548497801503,1.2953303381963903,0.5944186012937877,-0.7095366104897499,1.1435967312875819,1.4928191792973322,-0.019271491030083413
0.21712023255187127,-0.33216720664328564,-0.0679932562618061,-0.2192838807859153,-0.5107678810366498,-0.18469880056364923,-0.18956708887410945,-0.1095649184681558,-0.2128931658259974,-0.19792540546000817,-0.5070426925967637,-0.21373197578529,-0.5956891919757875,0.31548496617701616,-0.21315199599633047,-0.12924855326359985,-0.14920656603033403,-0.19424118652216665,0.0637669973215703,-0.2882071088744079,-0.0209652946945106,-0.13584400521985943,-0.33793443215935637,-0.2987636816089729,-0.4209832323205434,-0.1986736152776706,-0.16438512809198538,-0.21306121890168805,-0.23045975184836434,-0.23482646271196814,-0.14958102890927327,-0.3583860213437548,-0.21190431902180584,0.3534146758353044,-0.08763847016020503,0.23740920173473026,-0.7922333228201287,0.3791589844002228,0.6965852987360428,0.06972917888756613,1.1492437074111634,-0.2881711129628395,0.07107295467865855,0.1852951242354081,-0.21131042812687084,-0.2772634418233761,-0.25100669627652195,0.5537990531697556,1.0713383334521593,-0.0691244484740336,1.1398769798096462,0.5008034692009121,0.031165093225553643,0.567129336063895,-0.32681465118722264,0.9868887905325704,0.6044595014828167,-0.19632447174297638,2.068249317402375,0.6646838565757806,1.6490315313302493,-0.0059940269274173655,2.087562609602265,2.1142187167731383,2.650401500751782,0.3685661364914176,0.4046381923983894,2.780833161521569,0.1836232838935095,0.6133965848118764
-0.5522282974339989,-0.10158837430193608,-0.20404286855352524,0.14767705524467567,-0.45252388788247405,-0.2339824369428685,0.003527600624649948,-0.36339441793024135,-0.17351168564243552,-0.36947887840602645,-0.09309198320766841,-0.4020470549499497,-0.5514059097581486,-0.7084497635229349,-0.26963296439899703,-0.3959001683421521,-0.12179362047850863,-0.3719435129934303,-0.21106762602076257,-0.2600680551694714,-0.15295503396804502,-0.23274799476775787,0.18160772381660967,-0.11639689850935725,-0.16018421805374075,-0.15054566657963447,-0.3522373337714313,0.008436800482269727,-0.2147915557946347,-0.34565132181941643,-0.34118863479699285,-0.39309759824348384,-0.25152420847474927,0.08194239621009637,-0.13991942851158368,-0.1260368357854916,-0.46602442545342393,0.018711101667132312,0.6743301242046809,0.5813099997574058,0.8277164495690432,1.1800911145642092,0.06968470147397862,0.7621979497860645,-0.34684639085964875,0.06686518865686425,-0.050062129727210074,1.320556039313645,0.9370692252343701,0.3510838529575971,1.1287239391293864,0.9665995423589088,0.471694130981358,0.11421589039025455,-0.6248390367378095,0.08899819269342948,0.03905944041933163,1.1121646174784607,1.629383682098336,1.2742985984609962,-0.09925284489467176,1.515591367019932,2.918306263899061,0.9659234449043533,2.4509782532437425,1.5552435695109936,0.1906888082997363,1.8402149000931747,0.9923467907132957,-0.06286969365368149
